Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,condition,ITT_cond,passedITT
44,1658860000000,26/07/2022 18:53,6842920,3,42,Somewhat Agree,statements,96,Never,Most weeks,20,Female,A levels,4,Against,It hasnt been tested over years so we don't know the long term side effects,Anti,5,ANTI,1174,262,Against,Baseline,0,NA
21,1658860000000,26/07/2022 18:51,6842920,3,19,Somewhat Agree,statements,94,Rarely,Once or twice a year,49,Male,"Postgraduate degree (MSc, MA, MPhil)",4,Against,It is still in trials so we are being treated as guinea pigs,Anti,5,ANTI,1162,262,Against,Baseline,0,NA
55,1658860000000,26/07/2022 18:53,6842920,3,53,Somewhat Agree,statements,98,Rarely,Most months,26,Male,"Undergraduate degree (BSc, BA)",4,Against,It's been rushed/not enough time to be fully tested.,Anti,5,ANTI,1186,262,Against,Baseline,0,NA
52,1658860000000,26/07/2022 18:53,6842920,3,50,Neither Agree nor Disagree,statements,91,A few times a year,Most months,64,Female,GCSEs,6,Against,most people don't die from the virus so there is no need for a vaccine,Anti,4,ANTI,1146,262,Against,Baseline,0,NA
20,1658860000000,26/07/2022 18:51,6842920,3,18,Somewhat Agree,statements,94,Rarely,Once or twice a year,49,Male,"Postgraduate degree (MSc, MA, MPhil)",6,Against,Not everyone needs to be vaccinated to have the population ok with it.,Anti,5,ANTI,1164,262,Against,Baseline,0,NA
14,1658860000000,26/07/2022 18:51,6842920,3,12,Somewhat Agree,statements,95,Most weeks,Most months,30,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Against,Not tested for long enough during trial stages,Anti,5,ANTI,1168,262,Against,Baseline,0,NA
40,1658860000000,26/07/2022 18:52,6842920,3,38,Somewhat Disagree,statements,100,Most months,Most months,35,Female,A levels,5,Against,People who are vulnerable will have it so why should I?,Anti,3,ANTI,1199,262,Against,Baseline,0,NA
64,1658860000000,26/07/2022 18:53,6842920,3,62,Somewhat Agree,statements,93,Most months,Most months,31,Male,A levels,5,Against,Scared of long-lasting side effects.,Anti,5,ANTI,1157,262,Against,Baseline,0,NA
7,1658860000000,26/07/2022 18:40,6842920,3,5,Somewhat Agree,statements,95,Most weeks,Most months,30,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Against,Side effects including blood clots,Anti,5,ANTI,1169,262,Against,Baseline,0,NA
59,1658860000000,26/07/2022 18:53,6842920,3,57,Neither Agree nor Disagree,statements,99,Most months,Most months,42,Male,Vocational Training / Apprenticeship,6,Against,"The cost and upkeep getting absolutely everyone vaccinated,would be better to get at risk groups done. Has been months since rollout yet less than half have the UK have been vaccinated fully.",Anti,4,ANTI,1194,262,Against,Baseline,0,NA
3,1658860000000,26/07/2022 18:36,6842920,3,1,Agree,statements,91,A few times a year,Most months,64,Female,GCSEs,4,Against,the vaccine hasn't been tested for the number of years required to know for certain whether it will cause serious side effects in the future,Anti,6,ANTI,1144,262,Against,Baseline,0,NA
54,1658860000000,26/07/2022 18:53,6842920,3,52,Somewhat Agree,statements,94,Rarely,Once or twice a year,49,Male,"Postgraduate degree (MSc, MA, MPhil)",5,Against,There is some evidence of serious side effects,Anti,5,ANTI,1163,262,Against,Baseline,0,NA
11,1658860000000,26/07/2022 18:41,6842920,3,9,Agree,statements,100,Most months,Most months,35,Female,A levels,6,Against,Usually vaccines take years to develop and we don't know the long term effects,Anti,6,ANTI,1200,262,Against,Baseline,0,NA
12,1658860000000,26/07/2022 18:51,6842920,3,10,Somewhat Agree,statements,99,Most months,Most months,42,Male,Vocational Training / Apprenticeship,5,Against,Vaccine hasn't proven effectiveness yet as we have just come out of lockdown. I believe they have used the effectiveness of the lockdown but given the glory to the vaccine,Anti,5,ANTI,1193,262,Against,Baseline,0,NA
33,1658860000000,26/07/2022 18:52,6842920,3,31,Somewhat Agree,statements,93,Most months,Most months,31,Male,A levels,6,Against,Whether the vaccine is needed.,Anti,5,ANTI,1158,262,Against,Baseline,0,NA
17,1658860000000,26/07/2022 18:51,6842920,3,15,Strongly Agree,statements,99,Most months,Most months,42,Male,Vocational Training / Apprenticeship,4,Against,Worried about long-term effects. Or the danger to health from having to be injected year after year..for very little shown benefit,Anti,7,ANTI,1192,262,Against,Baseline,0,NA
35,1658860000000,26/07/2022 18:31,6842944,3,33,Strongly Disagree,statements,93,Most months,Most months,31,Male,A levels,4,Against,Bad experience with vaccines in the past.,Anti,1,ANTI,1156,265,Against,Baseline,0,NA
47,1658860000000,26/07/2022 18:32,6842944,3,45,Neither Agree nor Disagree,statements,95,Most weeks,Most months,30,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Against,Don't trust BoJo to act in our best interests,Anti,4,ANTI,1170,265,Against,Baseline,0,NA
29,1658860000000,26/07/2022 18:31,6842944,3,27,Agree,statements,100,Most months,Most months,35,Female,A levels,4,Against,I am fit and healthy so do not need it,Anti,6,ANTI,1198,265,Against,Baseline,0,NA
36,1658860000000,26/07/2022 18:31,6842944,3,34,Agree,statements,97,Rarely,Rarely,36,Female,GCSEs,5,Against,I am scared of any side effects,Anti,6,ANTI,1181,265,Against,Baseline,0,NA
46,1658860000000,26/07/2022 18:32,6842944,3,44,Strongly Agree,statements,92,Never,Never,27,Female,GCSEs,4,Against,I could be Allergic to ingredients,Anti,7,ANTI,1150,265,Against,Baseline,0,NA
8,1658860000000,26/07/2022 18:30,6842944,3,6,Strongly Agree,statements,97,Rarely,Rarely,36,Female,GCSEs,4,Against,I don't trust it because it is rushed,Anti,7,ANTI,1180,265,Against,Baseline,0,NA
51,1658860000000,26/07/2022 18:32,6842944,3,49,Neither Agree nor Disagree,statements,98,Rarely,Most months,26,Male,"Undergraduate degree (BSc, BA)",5,Against,I don't trust vaccines in general.,Anti,4,ANTI,1187,265,Against,Baseline,0,NA
26,1658860000000,26/07/2022 18:31,6842944,3,24,Strongly Agree,statements,96,Never,Most weeks,20,Female,A levels,6,Against,I don't want to put anything in my body which I feel is unsafe,Anti,7,ANTI,1176,265,Against,Baseline,0,NA
53,1658860000000,26/07/2022 18:32,6842944,3,51,Somewhat Agree,statements,97,Rarely,Rarely,36,Female,GCSEs,6,Against,I fear it will give me covid rather than protect against it,Anti,5,ANTI,1182,265,Against,Baseline,0,NA
56,1658860000000,26/07/2022 18:32,6842944,3,54,Strongly Agree,statements,96,Never,Most weeks,20,Female,A levels,5,Against,I feel it has been made too quickly,Anti,7,ANTI,1175,265,Against,Baseline,0,NA
6,1658860000000,26/07/2022 18:30,6842944,3,4,Disagree,statements,92,Never,Never,27,Female,GCSEs,5,Against,I may be Afraid of needles,Anti,2,ANTI,1151,265,Against,Baseline,0,NA
9,1658860000000,26/07/2022 18:30,6842944,3,7,Strongly Disagree,statements,92,Never,Never,27,Female,GCSEs,6,Against,I may be Under age,Anti,1,ANTI,1152,265,Against,Baseline,0,NA
34,1658860000000,26/07/2022 18:31,6842944,3,32,Strongly Disagree,statements,98,Rarely,Most months,26,Male,"Undergraduate degree (BSc, BA)",6,Against,"I put my faith in God, not man's solutions.",Anti,1,ANTI,1188,265,Against,Baseline,0,NA
30,1658860000000,26/07/2022 18:31,6842944,3,28,Agree,statements,91,A few times a year,Most months,64,Female,GCSEs,5,Against,it causes blood clots and other side effects,Anti,6,ANTI,1145,265,Against,Baseline,0,NA
10,1658860000000,26/07/2022 18:30,6842944,3,8,Strongly Agree,statements,96,Never,Most weeks,20,Female,A levels,4,Against,It hasnt been tested over years so we don't know the long term side effects,Anti,7,ANTI,1174,265,Against,Baseline,0,NA
5,1658860000000,26/07/2022 18:30,6842944,3,3,Strongly Agree,statements,94,Rarely,Once or twice a year,49,Male,"Postgraduate degree (MSc, MA, MPhil)",4,Against,It is still in trials so we are being treated as guinea pigs,Anti,7,ANTI,1162,265,Against,Baseline,0,NA
33,1658860000000,26/07/2022 18:31,6842944,3,31,Strongly Agree,statements,98,Rarely,Most months,26,Male,"Undergraduate degree (BSc, BA)",4,Against,It's been rushed/not enough time to be fully tested.,Anti,7,ANTI,1186,265,Against,Baseline,0,NA
44,1658860000000,26/07/2022 18:32,6842944,3,42,Strongly Agree,statements,91,A few times a year,Most months,64,Female,GCSEs,6,Against,most people don't die from the virus so there is no need for a vaccine,Anti,7,ANTI,1146,265,Against,Baseline,0,NA
27,1658860000000,26/07/2022 18:31,6842944,3,25,Strongly Agree,statements,94,Rarely,Once or twice a year,49,Male,"Postgraduate degree (MSc, MA, MPhil)",6,Against,Not everyone needs to be vaccinated to have the population ok with it.,Anti,7,ANTI,1164,265,Against,Baseline,0,NA
39,1658860000000,26/07/2022 18:32,6842944,3,37,Strongly Agree,statements,95,Most weeks,Most months,30,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Against,Not tested for long enough during trial stages,Anti,7,ANTI,1168,265,Against,Baseline,0,NA
55,1658860000000,26/07/2022 18:32,6842944,3,53,Agree,statements,100,Most months,Most months,35,Female,A levels,5,Against,People who are vulnerable will have it so why should I?,Anti,6,ANTI,1199,265,Against,Baseline,0,NA
19,1658860000000,26/07/2022 18:31,6842944,3,17,Agree,statements,93,Most months,Most months,31,Male,A levels,5,Against,Scared of long-lasting side effects.,Anti,6,ANTI,1157,265,Against,Baseline,0,NA
64,1658860000000,26/07/2022 18:33,6842944,3,62,Strongly Agree,statements,95,Most weeks,Most months,30,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Against,Side effects including blood clots,Anti,7,ANTI,1169,265,Against,Baseline,0,NA
63,1658860000000,26/07/2022 18:33,6842944,3,61,Somewhat Agree,statements,99,Most months,Most months,42,Male,Vocational Training / Apprenticeship,6,Against,"The cost and upkeep getting absolutely everyone vaccinated,would be better to get at risk groups done. Has been months since rollout yet less than half have the UK have been vaccinated fully.",Anti,5,ANTI,1194,265,Against,Baseline,0,NA
16,1658860000000,26/07/2022 18:31,6842944,3,14,Agree,statements,91,A few times a year,Most months,64,Female,GCSEs,4,Against,the vaccine hasn't been tested for the number of years required to know for certain whether it will cause serious side effects in the future,Anti,6,ANTI,1144,265,Against,Baseline,0,NA
25,1658860000000,26/07/2022 18:31,6842944,3,23,Strongly Agree,statements,94,Rarely,Once or twice a year,49,Male,"Postgraduate degree (MSc, MA, MPhil)",5,Against,There is some evidence of serious side effects,Anti,7,ANTI,1163,265,Against,Baseline,0,NA
11,1658860000000,26/07/2022 18:30,6842944,3,9,Agree,statements,100,Most months,Most months,35,Female,A levels,6,Against,Usually vaccines take years to develop and we don't know the long term effects,Anti,6,ANTI,1200,265,Against,Baseline,0,NA
37,1658860000000,26/07/2022 18:31,6842944,3,35,Disagree,statements,99,Most months,Most months,42,Male,Vocational Training / Apprenticeship,5,Against,Vaccine hasn't proven effectiveness yet as we have just come out of lockdown. I believe they have used the effectiveness of the lockdown but given the glory to the vaccine,Anti,2,ANTI,1193,265,Against,Baseline,0,NA
45,1658860000000,26/07/2022 18:32,6842944,3,43,Neither Agree nor Disagree,statements,93,Most months,Most months,31,Male,A levels,6,Against,Whether the vaccine is needed.,Anti,4,ANTI,1158,265,Against,Baseline,0,NA
24,1658860000000,26/07/2022 18:31,6842944,3,22,Strongly Agree,statements,99,Most months,Most months,42,Male,Vocational Training / Apprenticeship,4,Against,Worried about long-term effects. Or the danger to health from having to be injected year after year..for very little shown benefit,Anti,7,ANTI,1192,265,Against,Baseline,0,NA
42,1658860000000,26/07/2022 18:34,6842945,3,39,Disagree,statements,93,Most months,Most months,31,Male,A levels,4,Against,Bad experience with vaccines in the past.,Anti,2,ANTI,1156,266,Against,Baseline,0,NA
49,1658860000000,26/07/2022 18:34,6842945,3,46,Agree,statements,95,Most weeks,Most months,30,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Against,Don't trust BoJo to act in our best interests,Anti,6,ANTI,1170,266,Against,Baseline,0,NA
5,1658860000000,26/07/2022 18:31,6842945,3,2,Disagree,statements,100,Most months,Most months,35,Female,A levels,4,Against,I am fit and healthy so do not need it,Anti,2,ANTI,1198,266,Against,Baseline,0,NA
52,1658860000000,26/07/2022 18:34,6842945,3,49,Agree,statements,97,Rarely,Rarely,36,Female,GCSEs,5,Against,I am scared of any side effects,Anti,6,ANTI,1181,266,Against,Baseline,0,NA
50,1658860000000,26/07/2022 18:34,6842945,3,47,Agree,statements,92,Never,Never,27,Female,GCSEs,4,Against,I could be Allergic to ingredients,Anti,6,ANTI,1150,266,Against,Baseline,0,NA
25,1658860000000,26/07/2022 18:33,6842945,3,22,Somewhat Agree,statements,97,Rarely,Rarely,36,Female,GCSEs,4,Against,I don't trust it because it is rushed,Anti,5,ANTI,1180,266,Against,Baseline,0,NA
38,1658860000000,26/07/2022 18:34,6842945,3,35,Somewhat Disagree,statements,98,Rarely,Most months,26,Male,"Undergraduate degree (BSc, BA)",5,Against,I don't trust vaccines in general.,Anti,3,ANTI,1187,266,Against,Baseline,0,NA
39,1658860000000,26/07/2022 18:34,6842945,3,36,Agree,statements,96,Never,Most weeks,20,Female,A levels,6,Against,I don't want to put anything in my body which I feel is unsafe,Anti,6,ANTI,1176,266,Against,Baseline,0,NA
20,1658860000000,26/07/2022 18:32,6842945,3,17,Somewhat Agree,statements,97,Rarely,Rarely,36,Female,GCSEs,6,Against,I fear it will give me covid rather than protect against it,Anti,5,ANTI,1182,266,Against,Baseline,0,NA
57,1658860000000,26/07/2022 18:34,6842945,3,54,Disagree,statements,96,Never,Most weeks,20,Female,A levels,5,Against,I feel it has been made too quickly,Anti,2,ANTI,1175,266,Against,Baseline,0,NA
10,1658860000000,26/07/2022 18:31,6842945,3,7,Somewhat Agree,statements,92,Never,Never,27,Female,GCSEs,5,Against,I may be Afraid of needles,Anti,5,ANTI,1151,266,Against,Baseline,0,NA
62,1658860000000,26/07/2022 18:35,6842945,3,59,Disagree,statements,92,Never,Never,27,Female,GCSEs,6,Against,I may be Under age,Anti,2,ANTI,1152,266,Against,Baseline,0,NA
55,1658860000000,26/07/2022 18:34,6842945,3,52,Disagree,statements,98,Rarely,Most months,26,Male,"Undergraduate degree (BSc, BA)",6,Against,"I put my faith in God, not man's solutions.",Anti,2,ANTI,1188,266,Against,Baseline,0,NA
56,1658860000000,26/07/2022 18:34,6842945,3,53,Agree,statements,91,A few times a year,Most months,64,Female,GCSEs,5,Against,it causes blood clots and other side effects,Anti,6,ANTI,1145,266,Against,Baseline,0,NA
60,1658860000000,26/07/2022 18:35,6842945,3,57,Somewhat Disagree,statements,96,Never,Most weeks,20,Female,A levels,4,Against,It hasnt been tested over years so we don't know the long term side effects,Anti,3,ANTI,1174,266,Against,Baseline,0,NA
33,1658860000000,26/07/2022 18:34,6842945,3,30,Agree,statements,94,Rarely,Once or twice a year,49,Male,"Postgraduate degree (MSc, MA, MPhil)",4,Against,It is still in trials so we are being treated as guinea pigs,Anti,6,ANTI,1162,266,Against,Baseline,0,NA
18,1658860000000,26/07/2022 18:32,6842945,3,15,Agree,statements,98,Rarely,Most months,26,Male,"Undergraduate degree (BSc, BA)",4,Against,It's been rushed/not enough time to be fully tested.,Anti,6,ANTI,1186,266,Against,Baseline,0,NA
16,1658860000000,26/07/2022 18:32,6842945,3,13,Agree,statements,91,A few times a year,Most months,64,Female,GCSEs,6,Against,most people don't die from the virus so there is no need for a vaccine,Anti,6,ANTI,1146,266,Against,Baseline,0,NA
30,1658860000000,26/07/2022 18:34,6842945,3,27,Agree,statements,94,Rarely,Once or twice a year,49,Male,"Postgraduate degree (MSc, MA, MPhil)",6,Against,Not everyone needs to be vaccinated to have the population ok with it.,Anti,6,ANTI,1164,266,Against,Baseline,0,NA
35,1658860000000,26/07/2022 18:34,6842945,3,32,Agree,statements,95,Most weeks,Most months,30,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Against,Not tested for long enough during trial stages,Anti,6,ANTI,1168,266,Against,Baseline,0,NA
12,1658860000000,26/07/2022 18:31,6842945,3,9,Somewhat Agree,statements,100,Most months,Most months,35,Female,A levels,5,Against,People who are vulnerable will have it so why should I?,Anti,5,ANTI,1199,266,Against,Baseline,0,NA
37,1658860000000,26/07/2022 18:34,6842945,3,34,Agree,statements,93,Most months,Most months,31,Male,A levels,5,Against,Scared of long-lasting side effects.,Anti,6,ANTI,1157,266,Against,Baseline,0,NA
58,1658860000000,26/07/2022 18:34,6842945,3,55,Agree,statements,95,Most weeks,Most months,30,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Against,Side effects including blood clots,Anti,6,ANTI,1169,266,Against,Baseline,0,NA
34,1658860000000,26/07/2022 18:34,6842945,3,31,Agree,statements,99,Most months,Most months,42,Male,Vocational Training / Apprenticeship,6,Against,"The cost and upkeep getting absolutely everyone vaccinated,would be better to get at risk groups done. Has been months since rollout yet less than half have the UK have been vaccinated fully.",Anti,6,ANTI,1194,266,Against,Baseline,0,NA
48,1658860000000,26/07/2022 18:34,6842945,3,45,Somewhat Disagree,statements,91,A few times a year,Most months,64,Female,GCSEs,4,Against,the vaccine hasn't been tested for the number of years required to know for certain whether it will cause serious side effects in the future,Anti,3,ANTI,1144,266,Against,Baseline,0,NA
