Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,condition,ITT_cond,passedITT
19,1658936620244,27/07/2022 15:43:40,6847753,3,17,Agree,statements,47,Rarely,Most days,27,Female,"Undergraduate degree (BSc, BA)",2,For,It has been approved so is safe,Pro,6,ANTI,878,355,For,ITT,1,1
20,1658936623313,27/07/2022 15:43:43,6847753,3,18,Agree,statements,41,Rarely,Most months,29,Female,"Postgraduate degree (MSc, MA, MPhil)",3,For,I want to be able to visit vulnerable friends and loved ones without being a risk factor to them,Pro,6,ANTI,843,355,For,ITT,1,1
23,1658936633898,27/07/2022 15:43:53,6847753,3,21,Agree,statements,44,Rarely,Most weeks,26,Female,"Undergraduate degree (BSc, BA)",3,For,To protect family and friends,Pro,6,ANTI,861,355,For,ITT,1,1
24,1658936637543,27/07/2022 15:43:57,6847753,3,22,Somewhat Agree,statements,42,Never,Rarely,24,Male,"Undergraduate degree (BSc, BA)",1,For,I want to be immune from the disease,Pro,5,ANTI,847,355,For,ITT,1,0
25,1658936639518,27/07/2022 15:43:59,6847753,3,23,Agree,statements,48,Rarely,Rarely,38,Male,A levels,3,For,I can interact with elderly members of my family.,Pro,6,ANTI,885,355,For,ITT,1,1
26,1658936642924,27/07/2022 15:44:02,6847753,3,24,Agree,statements,41,Rarely,Most months,29,Female,"Postgraduate degree (MSc, MA, MPhil)",2,For,I am tired of lockdown,Pro,6,ANTI,842,355,For,ITT,1,1
27,1658936644659,27/07/2022 15:44:04,6847753,3,25,Agree,statements,50,Most weeks,Most weeks,48,Male,"Undergraduate degree (BSc, BA)",3,For,It will mean I can meet family members,Pro,6,ANTI,897,355,For,ITT,1,1
29,1658936651513,27/07/2022 15:44:11,6847753,3,27,Agree,statements,42,Never,Rarely,24,Male,"Undergraduate degree (BSc, BA)",2,For,I want to prevent my ability to infect others,Pro,6,ANTI,848,355,For,ITT,1,1
30,1658936652666,27/07/2022 15:44:12,6847753,3,28,Agree,statements,49,Rarely,Most months,35,Male,"GCSEs,A levels,Undergraduate degree (BSc, BA)",3,For,I want to protect myself from covid 19,Pro,6,ANTI,891,355,For,ITT,1,1
34,1658936662558,27/07/2022 15:44:22,6847753,3,32,Agree,statements,50,Most weeks,Most weeks,48,Male,"Undergraduate degree (BSc, BA)",1,For,It will protect me,Pro,6,ANTI,895,355,For,ITT,1,1
35,1658936665944,27/07/2022 15:44:25,6847753,3,33,Neither Agree nor Disagree,statements,42,Never,Rarely,24,Male,"Undergraduate degree (BSc, BA)",3,For,The government has told me to do so.,Pro,4,ANTI,849,355,For,ITT,1,0
38,1658936671911,27/07/2022 15:44:31,6847753,3,36,Agree,statements,47,Rarely,Most days,27,Female,"Undergraduate degree (BSc, BA)",1,For,It will help protect vulnerable people,Pro,6,ANTI,877,355,For,ITT,1,1
39,1658936673841,27/07/2022 15:44:33,6847753,3,37,Agree,statements,43,Most weeks,Most months,25,Male,A levels,1,For,I want to beable to go on holiday,Pro,6,ANTI,853,355,For,ITT,1,1
44,1658936690179,27/07/2022 15:44:50,6847753,3,42,Agree,statements,47,Rarely,Most days,27,Female,"Undergraduate degree (BSc, BA)",3,For,The more people that are vaccinated the quicker things will return to normal,Pro,6,ANTI,879,355,For,ITT,1,1
45,1658936691936,27/07/2022 15:44:51,6847753,3,43,Agree,statements,46,Most weeks,Most days,51,Female,GCSEs,3,For,i dont want to put strain on the health services,Pro,6,ANTI,873,355,For,ITT,1,1
50,1658936707860,27/07/2022 15:45:07,6847753,3,48,Agree,statements,44,Rarely,Most weeks,26,Female,"Undergraduate degree (BSc, BA)",2,For,"Feel I have to to be able to get back to ""normal""",Pro,6,ANTI,860,355,For,ITT,1,1
51,1658936708952,27/07/2022 15:45:08,6847753,3,49,Agree,statements,46,Most weeks,Most days,51,Female,GCSEs,1,For,i want to protect myself,Pro,6,ANTI,871,355,For,ITT,1,1
52,1658936715086,27/07/2022 15:45:15,6847753,3,50,Agree,statements,44,Rarely,Most weeks,26,Female,"Undergraduate degree (BSc, BA)",1,For,Vulnerable person likely to become very ill with covid,Pro,6,ANTI,859,355,For,ITT,1,1
55,1658936725384,27/07/2022 15:45:25,6847753,3,53,Neither Agree nor Disagree,statements,43,Most weeks,Most months,25,Male,A levels,2,For,I am scared of getting covid and will try anything to lower risk,Pro,4,ANTI,854,355,For,ITT,1,0
56,1658936727667,27/07/2022 15:45:27,6847753,3,54,Agree,statements,50,Most weeks,Most weeks,48,Male,"Undergraduate degree (BSc, BA)",2,For,It will enable me to carry on as normal,Pro,6,ANTI,896,355,For,ITT,1,1
57,1658936730914,27/07/2022 15:45:30,6847753,3,55,Agree,statements,48,Rarely,Rarely,38,Male,A levels,1,For,Being vaccinated enables lockdown to be rescinded.,Pro,6,ANTI,883,355,For,ITT,1,1
58,1658936732316,27/07/2022 15:45:32,6847753,3,56,Agree,statements,46,Most weeks,Most days,51,Female,GCSEs,2,For,i want to protect others,Pro,6,ANTI,872,355,For,ITT,1,1
59,1658936733269,27/07/2022 15:45:33,6847753,3,57,Agree,statements,49,Rarely,Most months,35,Male,"GCSEs,A levels,Undergraduate degree (BSc, BA)",1,For,I want to protect my family and friends,Pro,6,ANTI,889,355,For,ITT,1,1
61,1658936740497,27/07/2022 15:45:40,6847753,3,59,Agree,statements,41,Rarely,Most months,29,Female,"Postgraduate degree (MSc, MA, MPhil)",1,For,I can receive the vaccination passport and travel,Pro,6,ANTI,841,355,For,ITT,1,1
62,1658936741716,27/07/2022 15:45:41,6847753,3,60,Agree,statements,43,Most weeks,Most months,25,Male,A levels,3,For,thinks it necessary,Pro,6,ANTI,855,355,For,ITT,1,1
3,1658936617162,27/07/2022 15:43:37,6847774,3,1,Strongly Agree,statements,41,Rarely,Most months,29,Female,"Postgraduate degree (MSc, MA, MPhil)",3,For,I want to be able to visit vulnerable friends and loved ones without being a risk factor to them,Pro,7,ANTI,843,369,For,ITT,1,1
7,1658936646619,27/07/2022 15:44:06,6847774,3,5,Strongly Agree,statements,50,Most weeks,Most weeks,48,Male,"Undergraduate degree (BSc, BA)",2,For,It will enable me to carry on as normal,Pro,7,ANTI,896,369,For,ITT,1,1
10,1658936659417,27/07/2022 15:44:19,6847774,3,8,Strongly Agree,statements,43,Most weeks,Most months,25,Male,A levels,3,For,thinks it necessary,Pro,7,ANTI,855,369,For,ITT,1,1
12,1658936663918,27/07/2022 15:44:23,6847774,3,10,Strongly Agree,statements,42,Never,Rarely,24,Male,"Undergraduate degree (BSc, BA)",1,For,I want to be immune from the disease,Pro,7,ANTI,847,369,For,ITT,1,1
15,1658936679480,27/07/2022 15:44:39,6847774,3,13,Strongly Agree,statements,47,Rarely,Most days,27,Female,"Undergraduate degree (BSc, BA)",3,For,The more people that are vaccinated the quicker things will return to normal,Pro,7,ANTI,879,369,For,ITT,1,1
18,1658936686485,27/07/2022 15:44:46,6847774,3,16,Strongly Agree,statements,50,Most weeks,Most weeks,48,Male,"Undergraduate degree (BSc, BA)",1,For,It will protect me,Pro,7,ANTI,895,369,For,ITT,1,1
22,1658936697281,27/07/2022 15:44:57,6847774,3,20,Strongly Agree,statements,46,Most weeks,Most days,51,Female,GCSEs,3,For,i dont want to put strain on the health services,Pro,7,ANTI,873,369,For,ITT,1,1
24,1658936704718,27/07/2022 15:45:04,6847774,3,22,Strongly Agree,statements,43,Most weeks,Most months,25,Male,A levels,1,For,I want to beable to go on holiday,Pro,7,ANTI,853,369,For,ITT,1,1
27,1658936712570,27/07/2022 15:45:12,6847774,3,25,Strongly Agree,statements,46,Most weeks,Most days,51,Female,GCSEs,2,For,i want to protect others,Pro,7,ANTI,872,369,For,ITT,1,1
28,1658936713674,27/07/2022 15:45:13,6847774,3,26,Strongly Agree,statements,45,Most weeks,A few times a year,34,Male,"Undergraduate degree (BSc, BA)",1,For,I trust the health care officials,Pro,7,ANTI,865,369,For,ITT,1,1
29,1658936714687,27/07/2022 15:45:14,6847774,3,27,Strongly Agree,statements,49,Rarely,Most months,35,Male,"GCSEs,A levels,Undergraduate degree (BSc, BA)",1,For,I want to protect my family and friends,Pro,7,ANTI,889,369,For,ITT,1,1
34,1658936732718,27/07/2022 15:45:32,6847774,3,32,Strongly Agree,statements,47,Rarely,Most days,27,Female,"Undergraduate degree (BSc, BA)",1,For,It will help protect vulnerable people,Pro,7,ANTI,877,369,For,ITT,1,1
35,1658936733170,27/07/2022 15:45:33,6847774,3,33,Strongly Agree,statements,45,Most weeks,A few times a year,34,Male,"Undergraduate degree (BSc, BA)",2,For,I want to be protected,Pro,7,ANTI,866,369,For,ITT,1,1
37,1658936737032,27/07/2022 15:45:37,6847774,3,35,Strongly Agree,statements,48,Rarely,Rarely,38,Male,A levels,3,For,I can interact with elderly members of my family.,Pro,7,ANTI,885,369,For,ITT,1,1
38,1658936738849,27/07/2022 15:45:38,6847774,3,36,Strongly Agree,statements,44,Rarely,Most weeks,26,Female,"Undergraduate degree (BSc, BA)",2,For,"Feel I have to to be able to get back to ""normal""",Pro,7,ANTI,860,369,For,ITT,1,1
40,1658936752039,27/07/2022 15:45:52,6847774,3,38,Strongly Agree,statements,42,Never,Rarely,24,Male,"Undergraduate degree (BSc, BA)",2,For,I want to prevent my ability to infect others,Pro,7,ANTI,848,369,For,ITT,1,1
41,1658936753431,27/07/2022 15:45:53,6847774,3,39,Strongly Agree,statements,48,Rarely,Rarely,38,Male,A levels,2,For,Getting vaccinated helps reduce the spread of the virus.,Pro,7,ANTI,884,369,For,ITT,1,1
43,1658936756370,27/07/2022 15:45:56,6847774,3,41,Strongly Agree,statements,49,Rarely,Most months,35,Male,"GCSEs,A levels,Undergraduate degree (BSc, BA)",3,For,I want to protect myself from covid 19,Pro,7,ANTI,891,369,For,ITT,1,1
44,1658936757403,27/07/2022 15:45:57,6847774,3,42,Strongly Agree,statements,45,Most weeks,A few times a year,34,Male,"Undergraduate degree (BSc, BA)",3,For,I believe it is safe,Pro,7,ANTI,867,369,For,ITT,1,1
46,1658936763996,27/07/2022 15:46:03,6847774,3,44,Strongly Agree,statements,46,Most weeks,Most days,51,Female,GCSEs,1,For,i want to protect myself,Pro,7,ANTI,871,369,For,ITT,1,1
48,1658936787977,27/07/2022 15:46:27,6847774,3,46,Strongly Agree,statements,49,Rarely,Most months,35,Male,"GCSEs,A levels,Undergraduate degree (BSc, BA)",2,For,I want to return to 'normal life',Pro,7,ANTI,890,369,For,ITT,1,1
49,1658936789268,27/07/2022 15:46:29,6847774,3,47,Strongly Agree,statements,41,Rarely,Most months,29,Female,"Postgraduate degree (MSc, MA, MPhil)",1,For,I can receive the vaccination passport and travel,Pro,7,ANTI,841,369,For,ITT,1,1
50,1658936791674,27/07/2022 15:46:31,6847774,3,48,Strongly Agree,statements,43,Most weeks,Most months,25,Male,A levels,2,For,I am scared of getting covid and will try anything to lower risk,Pro,7,ANTI,854,369,For,ITT,1,1
52,1658936796658,27/07/2022 15:46:36,6847774,3,50,Somewhat Agree,statements,42,Never,Rarely,24,Male,"Undergraduate degree (BSc, BA)",3,For,The government has told me to do so.,Pro,5,ANTI,849,369,For,ITT,1,0
53,1658936828796,27/07/2022 15:47:08,6847774,3,51,Somewhat Agree,statements,47,Rarely,Most days,27,Female,"Undergraduate degree (BSc, BA)",2,For,It has been approved so is safe,Pro,5,ANTI,878,369,For,ITT,1,0
56,1658936885742,27/07/2022 15:48:05,6847774,3,54,Strongly Agree,statements,44,Rarely,Most weeks,26,Female,"Undergraduate degree (BSc, BA)",3,For,To protect family and friends,Pro,7,ANTI,861,369,For,ITT,1,1
57,1658936887436,27/07/2022 15:48:07,6847774,3,55,Strongly Agree,statements,48,Rarely,Rarely,38,Male,A levels,1,For,Being vaccinated enables lockdown to be rescinded.,Pro,7,ANTI,883,369,For,ITT,1,1
58,1658936889628,27/07/2022 15:48:09,6847774,3,56,Strongly Agree,statements,44,Rarely,Most weeks,26,Female,"Undergraduate degree (BSc, BA)",1,For,Vulnerable person likely to become very ill with covid,Pro,7,ANTI,859,369,For,ITT,1,1
61,1658936898122,27/07/2022 15:48:18,6847774,3,59,Strongly Agree,statements,50,Most weeks,Most weeks,48,Male,"Undergraduate degree (BSc, BA)",3,For,It will mean I can meet family members,Pro,7,ANTI,897,369,For,ITT,1,1
62,1658936899200,27/07/2022 15:48:19,6847774,3,60,Strongly Agree,statements,41,Rarely,Most months,29,Female,"Postgraduate degree (MSc, MA, MPhil)",2,For,I am tired of lockdown,Pro,7,ANTI,842,369,For,ITT,1,1
3,1658936698937,27/07/2022 15:44:58,6847777,3,1,Somewhat Agree,statements,45,Most weeks,A few times a year,34,Male,"Undergraduate degree (BSc, BA)",2,For,I want to be protected,Pro,5,ANTI,866,372,For,ITT,1,0
5,1658936716888,27/07/2022 15:45:16,6847777,3,3,Somewhat Disagree,statements,41,Rarely,Most months,29,Female,"Postgraduate degree (MSc, MA, MPhil)",2,For,I am tired of lockdown,Pro,3,ANTI,842,372,For,ITT,1,0
6,1658936719180,27/07/2022 15:45:19,6847777,3,4,Somewhat Agree,statements,43,Most weeks,Most months,25,Male,A levels,1,For,I want to beable to go on holiday,Pro,5,ANTI,853,372,For,ITT,1,0
7,1658936720849,27/07/2022 15:45:20,6847777,3,5,Strongly Agree,statements,47,Rarely,Most days,27,Female,"Undergraduate degree (BSc, BA)",1,For,It will help protect vulnerable people,Pro,7,ANTI,877,372,For,ITT,1,1
10,1658936727947,27/07/2022 15:45:27,6847777,3,8,Somewhat Disagree,statements,49,Rarely,Most months,35,Male,"GCSEs,A levels,Undergraduate degree (BSc, BA)",2,For,I want to return to 'normal life',Pro,3,ANTI,890,372,For,ITT,1,0
14,1658936737087,27/07/2022 15:45:37,6847777,3,12,Somewhat Agree,statements,50,Most weeks,Most weeks,48,Male,"Undergraduate degree (BSc, BA)",2,For,It will enable me to carry on as normal,Pro,5,ANTI,896,372,For,ITT,1,0
17,1658936799802,27/07/2022 15:46:39,6847777,3,15,Strongly Agree,statements,48,Rarely,Rarely,38,Male,A levels,2,For,Getting vaccinated helps reduce the spread of the virus.,Pro,7,ANTI,884,372,For,ITT,1,1
18,1658936801407,27/07/2022 15:46:41,6847777,3,16,Strongly Agree,statements,48,Rarely,Rarely,38,Male,A levels,3,For,I can interact with elderly members of my family.,Pro,7,ANTI,885,372,For,ITT,1,1
22,1658936815360,27/07/2022 15:46:55,6847777,3,20,Somewhat Agree,statements,42,Never,Rarely,24,Male,"Undergraduate degree (BSc, BA)",1,For,I want to be immune from the disease,Pro,5,ANTI,847,372,For,ITT,1,0
24,1658936820054,27/07/2022 15:47:00,6847777,3,22,Strongly Agree,statements,49,Rarely,Most months,35,Male,"GCSEs,A levels,Undergraduate degree (BSc, BA)",1,For,I want to protect my family and friends,Pro,7,ANTI,889,372,For,ITT,1,1
27,1658936827920,27/07/2022 15:47:07,6847777,3,25,Strongly Agree,statements,44,Rarely,Most weeks,26,Female,"Undergraduate degree (BSc, BA)",3,For,To protect family and friends,Pro,7,ANTI,861,372,For,ITT,1,1
28,1658936828999,27/07/2022 15:47:08,6847777,3,26,Strongly Agree,statements,50,Most weeks,Most weeks,48,Male,"Undergraduate degree (BSc, BA)",1,For,It will protect me,Pro,7,ANTI,895,372,For,ITT,1,1
31,1658936834499,27/07/2022 15:47:14,6847777,3,29,Somewhat Agree,statements,47,Rarely,Most days,27,Female,"Undergraduate degree (BSc, BA)",3,For,The more people that are vaccinated the quicker things will return to normal,Pro,5,ANTI,879,372,For,ITT,1,0
32,1658936836811,27/07/2022 15:47:16,6847777,3,30,Strongly Agree,statements,44,Rarely,Most weeks,26,Female,"Undergraduate degree (BSc, BA)",1,For,Vulnerable person likely to become very ill with covid,Pro,7,ANTI,859,372,For,ITT,1,1
36,1658936846232,27/07/2022 15:47:26,6847777,3,34,Somewhat Agree,statements,46,Most weeks,Most days,51,Female,GCSEs,3,For,i dont want to put strain on the health services,Pro,5,ANTI,873,372,For,ITT,1,0
38,1658936852294,27/07/2022 15:47:32,6847777,3,36,Strongly Agree,statements,43,Most weeks,Most months,25,Male,A levels,2,For,I am scared of getting covid and will try anything to lower risk,Pro,7,ANTI,854,372,For,ITT,1,1
39,1658936854762,27/07/2022 15:47:34,6847777,3,37,Strongly Agree,statements,46,Most weeks,Most days,51,Female,GCSEs,2,For,i want to protect others,Pro,7,ANTI,872,372,For,ITT,1,1
42,1658936867348,27/07/2022 15:47:47,6847777,3,40,Agree,statements,42,Never,Rarely,24,Male,"Undergraduate degree (BSc, BA)",2,For,I want to prevent my ability to infect others,Pro,6,ANTI,848,372,For,ITT,1,1
46,1658936875018,27/07/2022 15:47:55,6847777,3,44,Somewhat Agree,statements,48,Rarely,Rarely,38,Male,A levels,1,For,Being vaccinated enables lockdown to be rescinded.,Pro,5,ANTI,883,372,For,ITT,1,0
47,1658936876783,27/07/2022 15:47:56,6847777,3,45,Somewhat Disagree,statements,42,Never,Rarely,24,Male,"Undergraduate degree (BSc, BA)",3,For,The government has told me to do so.,Pro,3,ANTI,849,372,For,ITT,1,0
48,1658936879279,27/07/2022 15:47:59,6847777,3,46,Somewhat Agree,statements,45,Most weeks,A few times a year,34,Male,"Undergraduate degree (BSc, BA)",3,For,I believe it is safe,Pro,5,ANTI,867,372,For,ITT,1,0
50,1658936885042,27/07/2022 15:48:05,6847777,3,48,Somewhat Agree,statements,44,Rarely,Most weeks,26,Female,"Undergraduate degree (BSc, BA)",2,For,"Feel I have to to be able to get back to ""normal""",Pro,5,ANTI,860,372,For,ITT,1,0
51,1658936887967,27/07/2022 15:48:07,6847777,3,49,Strongly Agree,statements,49,Rarely,Most months,35,Male,"GCSEs,A levels,Undergraduate degree (BSc, BA)",3,For,I want to protect myself from covid 19,Pro,7,ANTI,891,372,For,ITT,1,1
52,1658936896826,27/07/2022 15:48:16,6847777,3,50,Agree,statements,41,Rarely,Most months,29,Female,"Postgraduate degree (MSc, MA, MPhil)",3,For,I want to be able to visit vulnerable friends and loved ones without being a risk factor to them,Pro,6,ANTI,843,372,For,ITT,1,1
53,1658936898131,27/07/2022 15:48:18,6847777,3,51,Strongly Agree,statements,43,Most weeks,Most months,25,Male,A levels,3,For,thinks it necessary,Pro,7,ANTI,855,372,For,ITT,1,1
56,1658936905624,27/07/2022 15:48:25,6847777,3,54,Somewhat Agree,statements,50,Most weeks,Most weeks,48,Male,"Undergraduate degree (BSc, BA)",3,For,It will mean I can meet family members,Pro,5,ANTI,897,372,For,ITT,1,0
59,1658936911099,27/07/2022 15:48:31,6847777,3,57,Somewhat Agree,statements,41,Rarely,Most months,29,Female,"Postgraduate degree (MSc, MA, MPhil)",1,For,I can receive the vaccination passport and travel,Pro,5,ANTI,841,372,For,ITT,1,0
61,1658936915117,27/07/2022 15:48:35,6847777,3,59,Somewhat Agree,statements,45,Most weeks,A few times a year,34,Male,"Undergraduate degree (BSc, BA)",1,For,I trust the health care officials,Pro,5,ANTI,865,372,For,ITT,1,0
63,1658936919537,27/07/2022 15:48:39,6847777,3,61,Somewhat Agree,statements,47,Rarely,Most days,27,Female,"Undergraduate degree (BSc, BA)",2,For,It has been approved so is safe,Pro,5,ANTI,878,372,For,ITT,1,0
64,1658936920911,27/07/2022 15:48:40,6847777,3,62,Strongly Agree,statements,46,Most weeks,Most days,51,Female,GCSEs,1,For,i want to protect myself,Pro,7,ANTI,871,372,For,ITT,1,1
3,1658936639333,27/07/2022 15:43:59,6847769,3,1,Strongly Agree,statements,47,Rarely,Most days,27,Female,"Undergraduate degree (BSc, BA)",1,For,It will help protect vulnerable people,Pro,7,ANTI,877,364,For,ITT,1,1
5,1658936646316,27/07/2022 15:44:06,6847769,3,3,Disagree,statements,41,Rarely,Most months,29,Female,"Postgraduate degree (MSc, MA, MPhil)",2,For,I am tired of lockdown,Pro,2,ANTI,842,364,For,ITT,1,0
6,1658936651081,27/07/2022 15:44:11,6847769,3,4,Agree,statements,43,Most weeks,Most months,25,Male,A levels,3,For,thinks it necessary,Pro,6,ANTI,855,364,For,ITT,1,1
8,1658936657486,27/07/2022 15:44:17,6847769,3,6,Neither Agree nor Disagree,statements,42,Never,Rarely,24,Male,"Undergraduate degree (BSc, BA)",2,For,I want to prevent my ability to infect others,Pro,4,ANTI,848,364,For,ITT,1,0
9,1658936660592,27/07/2022 15:44:20,6847769,3,7,Neither Agree nor Disagree,statements,42,Never,Rarely,24,Male,"Undergraduate degree (BSc, BA)",3,For,The government has told me to do so.,Pro,4,ANTI,849,364,For,ITT,1,0
13,1658936670517,27/07/2022 15:44:30,6847769,3,11,Somewhat Agree,statements,45,Most weeks,A few times a year,34,Male,"Undergraduate degree (BSc, BA)",1,For,I trust the health care officials,Pro,5,ANTI,865,364,For,ITT,1,0
