Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,reasoning_stan,intellectual_stan_1,intellectual_stan_2,intellectual_stan_3,morality_stan_1,morality_stan_2,morality_stan_3,condition,ITT_cond,passedITT
43,1647018011494,11/03/2022 17:00:11,6023566,7,41,Somewhat Disagree,statements,51,Rarely,Once or twice a year,31,Male,A levels,6,Against,God created animals for us to eat them,Anti,3,PRO,306,126,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
44,1647018017997,11/03/2022 17:00:17,6023566,7,42,Neither Agree nor Disagree,statements,60,Rarely,Most months,66,Male,Vocational Training / Apprenticeship,6,Against,"I want a balanced diet and humans are carnivores and supposed to eat meat, so I do too.",Anti,4,PRO,360,126,Against,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
45,1647018019891,11/03/2022 17:00:19,6023566,7,43,Neither Agree nor Disagree,statements,54,Most months,A few times a year,28,Male,"Postgraduate degree (MSc, MA, MPhil)",4,Against,That's the circle of life,Anti,4,PRO,322,126,Against,Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,ITT,1,0
46,1647018025301,11/03/2022 17:00:25,6023566,7,44,Disagree,statements,55,A few times a year,Once or twice a year,42,Male,"Undergraduate degree (BSc, BA)",6,Against,Belief that humans are more important than any animals.,Anti,2,PRO,330,126,Against,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Somewhat Agree,Somewhat Agree,Disagree,ITT,1,0
47,1647018033795,11/03/2022 17:00:33,6023566,7,45,Neither Agree nor Disagree,statements,55,A few times a year,Once or twice a year,42,Male,"Undergraduate degree (BSc, BA)",4,Against,Like eating/using animal products.,Anti,4,PRO,328,126,Against,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Somewhat Agree,Somewhat Agree,Disagree,ITT,1,0
48,1647018040161,11/03/2022 17:00:40,6023566,7,46,Neither Agree nor Disagree,statements,56,A few times a year,Most months,25,Male,"Undergraduate degree (BSc, BA)",5,Against,Vegan food is unappealing and or unpleasant,Anti,4,PRO,335,126,Against,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,0
50,1647018050744,11/03/2022 17:00:50,6023566,7,48,Agree,statements,58,Most days,Most days,36,Male,"Undergraduate degree (BSc, BA)",4,Against,"Like taste of meat, cheese, eggs, chocolate, couldn't give it up",Anti,6,PRO,346,126,Against,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
52,1647018062309,11/03/2022 17:01:02,6023566,7,50,Somewhat Disagree,statements,51,Rarely,Once or twice a year,31,Male,A levels,4,Against,You need meat in order to be healthy,Anti,3,PRO,304,126,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
53,1647018069326,11/03/2022 17:01:09,6023566,7,51,Agree,statements,52,Rarely,A few times a year,31,Female,GCSEs,4,Against,"Vegan substitutes are expensive & usually lower in calories and might be missing some nutrients like b12 that one would have to supplement wit, increasing the price & I can't afford that on my budget",Anti,6,PRO,310,126,Against,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Agree,Agree,Somewhat Agree,ITT,1,1
56,1647018081182,11/03/2022 17:01:21,6023566,7,54,Strongly Agree,statements,53,Most months,Most weeks,19,Male,"Undergraduate degree (BSc, BA)",6,Against,Being vegan is expensive,Anti,7,PRO,318,126,Against,Neither Agree nor Disagree,Disagree,Somewhat Disagree,Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,1
59,1647018094613,11/03/2022 17:01:34,6023566,7,57,Disagree,statements,53,Most months,Most weeks,19,Male,"Undergraduate degree (BSc, BA)",4,Against,Killing animals is part of food chain,Anti,2,PRO,316,126,Against,Neither Agree nor Disagree,Disagree,Somewhat Disagree,Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
62,1647018104694,11/03/2022 17:01:44,6023566,7,60,Neither Agree nor Disagree,statements,59,A few times a year,Most months,33,Male,"Undergraduate degree (BSc, BA)",6,Against,I don't care and just do what feels good.,Anti,4,PRO,354,126,Against,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
3,1647017788638,11/03/2022 16:56:28,6023571,7,1,Neither Agree nor Disagree,statements,57,A few times a year,Most months,42,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Against,Meat provides protein. It is unhealthy to give up meat and dairy products,Anti,4,PRO,342,128,Against,Somewhat Agree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
5,1647017807096,11/03/2022 16:56:47,6023571,7,3,Strongly Agree,statements,55,A few times a year,Once or twice a year,42,Male,"Undergraduate degree (BSc, BA)",6,Against,Belief that humans are more important than any animals.,Anti,7,PRO,330,128,Against,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Somewhat Agree,Somewhat Agree,Disagree,ITT,1,1
11,1647017849236,11/03/2022 16:57:29,6023571,7,9,Somewhat Agree,statements,52,Rarely,A few times a year,31,Female,GCSEs,4,Against,"Vegan substitutes are expensive & usually lower in calories and might be missing some nutrients like b12 that one would have to supplement wit, increasing the price & I can't afford that on my budget",Anti,5,PRO,310,128,Against,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Agree,Agree,Somewhat Agree,ITT,1,0
18,1647017879797,11/03/2022 16:57:59,6023571,7,16,Neither Agree nor Disagree,statements,60,Rarely,Most months,66,Male,Vocational Training / Apprenticeship,5,Against,I am working out and need to get loads of protein,Anti,4,PRO,359,128,Against,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
19,1647017888512,11/03/2022 16:58:08,6023571,7,17,Neither Agree nor Disagree,statements,52,Rarely,A few times a year,31,Female,GCSEs,5,Against,"I like to eat meat because it's tasty,it's comfort food that I grew up on and I don't want to eat rabbit food.I don't like vegetables .Besides,I get anemic and mt doctor says red meat is a good source",Anti,4,PRO,311,128,Against,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Agree,Agree,Somewhat Agree,ITT,1,0
20,1647017892848,11/03/2022 16:58:12,6023571,7,18,Neither Agree nor Disagree,statements,59,A few times a year,Most months,33,Male,"Undergraduate degree (BSc, BA)",6,Against,I don't care and just do what feels good.,Anti,4,PRO,354,128,Against,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
21,1647017895010,11/03/2022 16:58:15,6023571,7,19,Somewhat Agree,statements,53,Most months,Most weeks,19,Male,"Undergraduate degree (BSc, BA)",6,Against,Being vegan is expensive,Anti,5,PRO,318,128,Against,Neither Agree nor Disagree,Disagree,Somewhat Disagree,Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
23,1647017901158,11/03/2022 16:58:21,6023571,7,21,Somewhat Agree,statements,55,A few times a year,Once or twice a year,42,Male,"Undergraduate degree (BSc, BA)",5,Against,Difficulty in living vegan lifestyle.,Anti,5,PRO,329,128,Against,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Somewhat Agree,Somewhat Agree,Disagree,ITT,1,0
25,1647017907663,11/03/2022 16:58:27,6023571,7,23,Neither Agree nor Disagree,statements,53,Most months,Most weeks,19,Male,"Undergraduate degree (BSc, BA)",4,Against,Killing animals is part of food chain,Anti,4,PRO,316,128,Against,Neither Agree nor Disagree,Disagree,Somewhat Disagree,Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
26,1647017909507,11/03/2022 16:58:29,6023571,7,24,Neither Agree nor Disagree,statements,51,Rarely,Once or twice a year,31,Male,A levels,4,Against,You need meat in order to be healthy,Anti,4,PRO,304,128,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
27,1647017915540,11/03/2022 16:58:35,6023571,7,25,Somewhat Agree,statements,59,A few times a year,Most months,33,Male,"Undergraduate degree (BSc, BA)",5,Against,"I do not consider the act of eating meat/dairy as unethical, I believe it is natural/human nature.",Anti,5,PRO,353,128,Against,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
29,1647017927849,11/03/2022 16:58:47,6023571,7,27,Neither Agree nor Disagree,statements,60,Rarely,Most months,66,Male,Vocational Training / Apprenticeship,4,Against,"I just enjoy my meat so much, I have to have my meat and cannot live without it.",Anti,4,PRO,358,128,Against,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
30,1647017932269,11/03/2022 16:58:52,6023571,7,28,Neither Agree nor Disagree,statements,58,Most days,Most days,36,Male,"Undergraduate degree (BSc, BA)",4,Against,"Like taste of meat, cheese, eggs, chocolate, couldn't give it up",Anti,4,PRO,346,128,Against,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
31,1647018011151,11/03/2022 17:00:11,6023571,7,29,Disagree,statements,56,A few times a year,Most months,25,Male,"Undergraduate degree (BSc, BA)",4,Against,I don't care about animal welfare or how farm animals are treated,Anti,2,PRO,334,128,Against,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,0
32,1647018015872,11/03/2022 17:00:15,6023571,7,30,Neither Agree nor Disagree,statements,56,A few times a year,Most months,25,Male,"Undergraduate degree (BSc, BA)",6,Against,I don't think I could get all the necessary nutrients,Anti,4,PRO,336,128,Against,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,0
33,1647018019335,11/03/2022 17:00:19,6023571,7,31,Disagree,statements,56,A few times a year,Most months,25,Male,"Undergraduate degree (BSc, BA)",5,Against,Vegan food is unappealing and or unpleasant,Anti,2,PRO,335,128,Against,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,0
34,1647018026222,11/03/2022 17:00:26,6023571,7,32,Somewhat Disagree,statements,52,Rarely,A few times a year,31,Female,GCSEs,6,Against,"Being vegan is hard & not manly,I don't want my bros laughing at me.Vegetarianism is for girls who like pretty ponies.Eating meat gives me protein which I need to maintain these muscles when I workout",Anti,3,PRO,312,128,Against,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Agree,Agree,Somewhat Agree,ITT,1,0
36,1647018032685,11/03/2022 17:00:32,6023571,7,34,Somewhat Agree,statements,58,Most days,Most days,36,Male,"Undergraduate degree (BSc, BA)",6,Against,We've always eaten meat,Anti,5,PRO,348,128,Against,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
38,1647018039505,11/03/2022 17:00:39,6023571,7,36,Somewhat Agree,statements,57,A few times a year,Most months,42,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Against,I enjoy eating meat. Humans have always eaten meat.,Anti,5,PRO,340,128,Against,Somewhat Agree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
40,1647018044287,11/03/2022 17:00:44,6023571,7,38,Somewhat Agree,statements,53,Most months,Most weeks,19,Male,"Undergraduate degree (BSc, BA)",5,Against,One might like the taste of real meat,Anti,5,PRO,317,128,Against,Neither Agree nor Disagree,Disagree,Somewhat Disagree,Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,0
41,1647018048322,11/03/2022 17:00:48,6023571,7,39,Strongly Disagree,statements,54,Most months,A few times a year,28,Male,"Postgraduate degree (MSc, MA, MPhil)",5,Against,Animals are inferior and deserve no consideration,Anti,1,PRO,323,128,Against,Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,ITT,1,0
42,1647018051010,11/03/2022 17:00:51,6023571,7,40,Neither Agree nor Disagree,statements,59,A few times a year,Most months,33,Male,"Undergraduate degree (BSc, BA)",4,Against,I like the taste of meat/cheese and could not give it up,Anti,4,PRO,352,128,Against,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
45,1647018057391,11/03/2022 17:00:57,6023571,7,43,Neither Agree nor Disagree,statements,54,Most months,A few times a year,28,Male,"Postgraduate degree (MSc, MA, MPhil)",4,Against,That's the circle of life,Anti,4,PRO,322,128,Against,Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,ITT,1,0
46,1647018060382,11/03/2022 17:01:00,6023571,7,44,Neither Agree nor Disagree,statements,58,Most days,Most days,36,Male,"Undergraduate degree (BSc, BA)",5,Against,Humans are evolved carnivores,Anti,4,PRO,347,128,Against,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
49,1647018073154,11/03/2022 17:01:13,6023571,7,47,Somewhat Agree,statements,57,A few times a year,Most months,42,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Against,Being vegan is not going to stop global heating. You need to tackle the big polluting industries,Anti,5,PRO,341,128,Against,Somewhat Agree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,ITT,1,0
52,1647018080886,11/03/2022 17:01:20,6023571,7,50,Somewhat Disagree,statements,51,Rarely,Once or twice a year,31,Male,A levels,6,Against,God created animals for us to eat them,Anti,3,PRO,306,128,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
54,1647018098160,11/03/2022 17:01:38,6023571,7,52,Somewhat Agree,statements,51,Rarely,Once or twice a year,31,Male,A levels,5,Against,What would happen with all the meat animals. Should we just let them go to roam the wild?,Anti,5,PRO,305,128,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
58,1647018114532,11/03/2022 17:01:54,6023571,7,56,Neither Agree nor Disagree,statements,60,Rarely,Most months,66,Male,Vocational Training / Apprenticeship,6,Against,"I want a balanced diet and humans are carnivores and supposed to eat meat, so I do too.",Anti,4,PRO,360,128,Against,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
59,1647018118209,11/03/2022 17:01:58,6023571,7,57,Somewhat Agree,statements,55,A few times a year,Once or twice a year,42,Male,"Undergraduate degree (BSc, BA)",4,Against,Like eating/using animal products.,Anti,5,PRO,328,128,Against,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Somewhat Agree,Somewhat Agree,Disagree,ITT,1,0
63,1647018128728,11/03/2022 17:02:08,6023571,7,61,Neither Agree nor Disagree,statements,54,Most months,A few times a year,28,Male,"Postgraduate degree (MSc, MA, MPhil)",6,Against,Meat is too tasty to give up,Anti,4,PRO,324,128,Against,Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,ITT,1,0
5,1647017888320,11/03/2022 16:58:08,6023545,7,3,Strongly Disagree,statements,56,A few times a year,Most months,25,Male,"Undergraduate degree (BSc, BA)",4,Against,I don't care about animal welfare or how farm animals are treated,Anti,1,PRO,334,110,Against,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,0
7,1647017939943,11/03/2022 16:58:59,6023545,7,5,Agree,statements,59,A few times a year,Most months,33,Male,"Undergraduate degree (BSc, BA)",5,Against,"I do not consider the act of eating meat/dairy as unethical, I believe it is natural/human nature.",Anti,6,PRO,353,110,Against,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,ITT,1,1
9,1647017951327,11/03/2022 16:59:11,6023545,7,7,Strongly Agree,statements,53,Most months,Most weeks,19,Male,"Undergraduate degree (BSc, BA)",5,Against,One might like the taste of real meat,Anti,7,PRO,317,110,Against,Neither Agree nor Disagree,Disagree,Somewhat Disagree,Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,ITT,1,1
11,1647017964793,11/03/2022 16:59:24,6023545,7,9,Neither Agree nor Disagree,statements,58,Most days,Most days,36,Male,"Undergraduate degree (BSc, BA)",5,Against,Humans are evolved carnivores,Anti,4,PRO,347,110,Against,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
12,1647017967789,11/03/2022 16:59:27,6023545,7,10,Strongly Disagree,statements,51,Rarely,Once or twice a year,31,Male,A levels,6,Against,God created animals for us to eat them,Anti,1,PRO,306,110,Against,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,ITT,1,0
13,1647017971887,11/03/2022 16:59:31,6023545,7,11,Strongly Disagree,statements,59,A few times a year,Most months,33,Male,"Undergraduate degree (BSc, BA)",6,Against,I don't care and just do what feels good.,Anti,1,PRO,354,110,Against,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
14,1647017976278,11/03/2022 16:59:36,6023545,7,12,Strongly Disagree,statements,54,Most months,A few times a year,28,Male,"Postgraduate degree (MSc, MA, MPhil)",5,Against,Animals are inferior and deserve no consideration,Anti,1,PRO,323,110,Against,Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,ITT,1,0
15,1647017980102,11/03/2022 16:59:40,6023545,7,13,Somewhat Agree,statements,60,Rarely,Most months,66,Male,Vocational Training / Apprenticeship,5,Against,I am working out and need to get loads of protein,Anti,5,PRO,359,110,Against,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
16,1647017983224,11/03/2022 16:59:43,6023545,7,14,Strongly Disagree,statements,55,A few times a year,Once or twice a year,42,Male,"Undergraduate degree (BSc, BA)",6,Against,Belief that humans are more important than any animals.,Anti,1,PRO,330,110,Against,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Somewhat Agree,Somewhat Agree,Disagree,ITT,1,0
