Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,reasoning_stan,intellectual_stan_1,intellectual_stan_2,intellectual_stan_3,morality_stan_1,morality_stan_2,morality_stan_3,condition,ITT_cond,passedITT
10,1651664539702,04/05/2022 11:42:19,6404987,4,8,Somewhat Agree,statements,61,Never,Never,68,Female,No formal qualifications,3,Leave,for people to be better off,Pro,5,PRO,363,139,For,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
12,1651664548473,04/05/2022 11:42:28,6404987,4,10,Strongly Agree,statements,63,Most months,Most weeks,61,Male,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,More freedom to govern ourselves,Pro,7,PRO,373,139,For,Agree,Disagree,Somewhat Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
14,1651664558498,04/05/2022 11:42:38,6404987,4,12,Strongly Agree,statements,65,A few times a year,A few times a year,59,Female,"Undergraduate degree (BSc, BA)",2,Leave,British should learn to produce their own rather than being dependent on other countries.,Pro,7,PRO,386,139,For,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Baseline,0,NA
15,1651664560946,04/05/2022 11:42:40,6404987,4,13,Strongly Agree,statements,69,Once or twice a year,Rarely,28,Female,"Undergraduate degree (BSc, BA)",2,Leave,Less money going into the EU,Pro,7,PRO,410,139,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Baseline,0,NA
16,1651664565090,04/05/2022 11:42:45,6404987,4,14,Strongly Agree,statements,61,Never,Never,68,Female,No formal qualifications,1,Leave,to trade with other counties,Pro,7,PRO,361,139,For,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
17,1651664570765,04/05/2022 11:42:50,6404987,4,15,Strongly Agree,statements,64,Never,Never,48,Female,A levels,3,Leave,fair trade on a global scale,Pro,7,PRO,381,139,For,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Baseline,0,NA
19,1651664586166,04/05/2022 11:43:06,6404987,4,17,Somewhat Agree,statements,62,Rarely,Most days,54,Male,GCSEs,3,Leave,There would be more jobs with higher pay,Pro,5,PRO,369,139,For,Strongly agree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
20,1651664588745,04/05/2022 11:43:08,6404987,4,18,Strongly Agree,statements,70,Rarely,Rarely,30,Female,A levels,3,Leave,make own trade agreements,Pro,7,PRO,417,139,For,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
21,1651664590762,04/05/2022 11:43:10,6404987,4,19,Strongly Agree,statements,70,Rarely,Rarely,30,Female,A levels,1,Leave,independance for Britian / united kingdon,Pro,7,PRO,415,139,For,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
27,1651664627882,04/05/2022 11:43:47,6404987,4,25,Agree,statements,66,Never,Once or twice a year,50,Male,"Undergraduate degree (BSc, BA)",2,Leave,More business opportunities,Pro,6,PRO,392,139,For,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
31,1651664650565,04/05/2022 11:44:10,6404987,4,29,Somewhat Agree,statements,65,A few times a year,A few times a year,59,Female,"Undergraduate degree (BSc, BA)",1,Leave,Benefits. British people should review their benefit system.,Pro,5,PRO,385,139,For,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Baseline,0,NA
40,1651664686184,04/05/2022 11:44:46,6404987,4,38,Strongly Agree,statements,68,Rarely,Once or twice a year,54,Female,Vocational Training / Apprenticeship,2,Leave,It's so expensive to be in the EU,Pro,7,PRO,404,139,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
43,1651664704512,04/05/2022 11:45:04,6404987,4,41,Somewhat Disagree,statements,61,Never,Never,68,Female,No formal qualifications,2,Leave,to voice our opinon and to get better value for our money when dealing with different things,Pro,3,PRO,362,139,For,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
45,1651664711815,04/05/2022 11:45:11,6404987,4,43,Strongly Agree,statements,67,Rarely,A few times a year,33,Female,GCSEs,1,Leave,Take back control of the country without the EU making all the decisions,Pro,7,PRO,397,139,For,Neither Agree nor Disagree,Disagree,Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
46,1651664716646,04/05/2022 11:45:16,6404987,4,44,Strongly Agree,statements,69,Once or twice a year,Rarely,28,Female,"Undergraduate degree (BSc, BA)",3,Leave,The option of Global trade deals,Pro,7,PRO,411,139,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Baseline,0,NA
47,1651664720040,04/05/2022 11:45:20,6404987,4,45,Strongly Agree,statements,67,Rarely,A few times a year,33,Female,GCSEs,3,Leave,Control our own borders without being told who we can and canât let in to the country,Pro,7,PRO,399,139,For,Neither Agree nor Disagree,Disagree,Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
49,1651664734312,04/05/2022 11:45:34,6404987,4,47,Strongly Agree,statements,64,Never,Never,48,Female,A levels,1,Leave,"independence, this country is strong enough to act on it's own and do fair deals with the rest of the world outside of the EU. The Eu has a lot of control over what the UK and it's citizens do",Pro,7,PRO,379,139,For,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Baseline,0,NA
51,1651664744201,04/05/2022 11:45:44,6404987,4,49,Strongly Agree,statements,70,Rarely,Rarely,30,Female,A levels,2,Leave,ability to change British laws easier,Pro,7,PRO,416,139,For,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
53,1651664920210,04/05/2022 11:48:40,6404987,4,51,Strongly Agree,statements,64,Never,Never,48,Female,A levels,2,Leave,Stronger individual economy. Being in the EU did not strength the economy of the UK,Pro,7,PRO,380,139,For,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Baseline,0,NA
54,1651664925289,04/05/2022 11:48:45,6404987,4,52,Strongly Agree,statements,63,Most months,Most weeks,61,Male,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,The common law approach to law does not fit well with the inquisitorial basis of the continental system of law,Pro,7,PRO,374,139,For,Agree,Disagree,Somewhat Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
56,1651664931832,04/05/2022 11:48:51,6404987,4,54,Strongly Agree,statements,68,Rarely,Once or twice a year,54,Female,Vocational Training / Apprenticeship,3,Leave,UK will be better off as independent,Pro,7,PRO,405,139,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
57,1651664936095,04/05/2022 11:48:56,6404987,4,55,Somewhat Agree,statements,62,Rarely,Most days,54,Male,GCSEs,2,Leave,People not from the UK getting benefits,Pro,5,PRO,368,139,For,Strongly agree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
58,1651664945493,04/05/2022 11:49:05,6404987,4,56,Somewhat Agree,statements,66,Never,Once or twice a year,50,Male,"Undergraduate degree (BSc, BA)",1,Leave,More Autonomy can be made,Pro,5,PRO,391,139,For,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
60,1651664953216,04/05/2022 11:49:13,6404987,4,58,Strongly Agree,statements,67,Rarely,A few times a year,33,Female,GCSEs,2,Leave,Not have to pay billions to the EU every year - this can go towards our NHS and other services we need,Pro,7,PRO,398,139,For,Neither Agree nor Disagree,Disagree,Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
63,1651664969416,04/05/2022 11:49:29,6404987,4,61,Strongly Agree,statements,62,Rarely,Most days,54,Male,GCSEs,1,Leave,That the fishermen would be able to fish in their own waters,Pro,7,PRO,367,139,For,Strongly agree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
64,1651664971514,04/05/2022 11:49:31,6404987,4,62,Strongly Agree,statements,69,Once or twice a year,Rarely,28,Female,"Undergraduate degree (BSc, BA)",1,Leave,Control on immigration.,Pro,7,PRO,409,139,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Baseline,0,NA
3,1651664579258,04/05/2022 11:42:59,6405002,4,1,Agree,statements,68,Rarely,Once or twice a year,54,Female,Vocational Training / Apprenticeship,1,Leave,We want to take back control,Pro,6,PRO,403,148,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
9,1651664622917,04/05/2022 11:43:42,6405002,4,7,Strongly Agree,statements,65,A few times a year,A few times a year,59,Female,"Undergraduate degree (BSc, BA)",2,Leave,British should learn to produce their own rather than being dependent on other countries.,Pro,7,PRO,386,148,For,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Baseline,0,NA
10,1651664633450,04/05/2022 11:43:53,6405002,4,8,Somewhat Agree,statements,62,Rarely,Most days,54,Male,GCSEs,2,Leave,People not from the UK getting benefits,Pro,5,PRO,368,148,For,Strongly agree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
11,1651664644649,04/05/2022 11:44:04,6405002,4,9,Neither Agree nor Disagree,statements,61,Never,Never,68,Female,No formal qualifications,2,Leave,to voice our opinon and to get better value for our money when dealing with different things,Pro,4,PRO,362,148,For,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
16,1651664669320,04/05/2022 11:44:29,6405002,4,14,Agree,statements,68,Rarely,Once or twice a year,54,Female,Vocational Training / Apprenticeship,2,Leave,It's so expensive to be in the EU,Pro,6,PRO,404,148,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
19,1651664685786,04/05/2022 11:44:45,6405002,4,17,Strongly Agree,statements,70,Rarely,Rarely,30,Female,A levels,3,Leave,make own trade agreements,Pro,7,PRO,417,148,For,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
20,1651664689637,04/05/2022 11:44:49,6405002,4,18,Agree,statements,66,Never,Once or twice a year,50,Male,"Undergraduate degree (BSc, BA)",3,Leave,More budget control on our own,Pro,6,PRO,393,148,For,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
22,1651664701358,04/05/2022 11:45:01,6405002,4,20,Somewhat Agree,statements,69,Once or twice a year,Rarely,28,Female,"Undergraduate degree (BSc, BA)",3,Leave,The option of Global trade deals,Pro,5,PRO,411,148,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Baseline,0,NA
23,1651664705254,04/05/2022 11:45:05,6405002,4,21,Strongly Agree,statements,62,Rarely,Most days,54,Male,GCSEs,1,Leave,That the fishermen would be able to fish in their own waters,Pro,7,PRO,367,148,For,Strongly agree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
24,1651664706774,04/05/2022 11:45:06,6405002,4,22,Strongly Agree,statements,69,Once or twice a year,Rarely,28,Female,"Undergraduate degree (BSc, BA)",1,Leave,Control on immigration.,Pro,7,PRO,409,148,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Baseline,0,NA
27,1651664730562,04/05/2022 11:45:30,6405002,4,25,Strongly Agree,statements,70,Rarely,Rarely,30,Female,A levels,1,Leave,independance for Britian / united kingdon,Pro,7,PRO,415,148,For,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
28,1651664735770,04/05/2022 11:45:35,6405002,4,26,Strongly Agree,statements,64,Never,Never,48,Female,A levels,2,Leave,Stronger individual economy. Being in the EU did not strength the economy of the UK,Pro,7,PRO,380,148,For,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Baseline,0,NA
30,1651664743591,04/05/2022 11:45:43,6405002,4,28,Agree,statements,68,Rarely,Once or twice a year,54,Female,Vocational Training / Apprenticeship,3,Leave,UK will be better off as independent,Pro,6,PRO,405,148,For,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
31,1651664746138,04/05/2022 11:45:46,6405002,4,29,Agree,statements,61,Never,Never,68,Female,No formal qualifications,3,Leave,for people to be better off,Pro,6,PRO,363,148,For,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
32,1651664748097,04/05/2022 11:45:48,6405002,4,30,Agree,statements,66,Never,Once or twice a year,50,Male,"Undergraduate degree (BSc, BA)",2,Leave,More business opportunities,Pro,6,PRO,392,148,For,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
39,1651664777057,04/05/2022 11:46:17,6405002,4,37,Strongly Agree,statements,65,A few times a year,A few times a year,59,Female,"Undergraduate degree (BSc, BA)",1,Leave,Benefits. British people should review their benefit system.,Pro,7,PRO,385,148,For,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Baseline,0,NA
40,1651664782660,04/05/2022 11:46:22,6405002,4,38,Strongly Agree,statements,67,Rarely,A few times a year,33,Female,GCSEs,2,Leave,Not have to pay billions to the EU every year - this can go towards our NHS and other services we need,Pro,7,PRO,398,148,For,Neither Agree nor Disagree,Disagree,Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
43,1651664798505,04/05/2022 11:46:38,6405002,4,41,Strongly Agree,statements,64,Never,Never,48,Female,A levels,1,Leave,"independence, this country is strong enough to act on it's own and do fair deals with the rest of the world outside of the EU. The Eu has a lot of control over what the UK and it's citizens do",Pro,7,PRO,379,148,For,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Baseline,0,NA
45,1651664811340,04/05/2022 11:46:51,6405002,4,43,Agree,statements,63,Most months,Most weeks,61,Male,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,The common law approach to law does not fit well with the inquisitorial basis of the continental system of law,Pro,6,PRO,374,148,For,Agree,Disagree,Somewhat Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
47,1651664817011,04/05/2022 11:46:57,6405002,4,45,Neither Agree nor Disagree,statements,61,Never,Never,68,Female,No formal qualifications,1,Leave,to trade with other counties,Pro,4,PRO,361,148,For,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
48,1651664821537,04/05/2022 11:47:01,6405002,4,46,Agree,statements,62,Rarely,Most days,54,Male,GCSEs,3,Leave,There would be more jobs with higher pay,Pro,6,PRO,369,148,For,Strongly agree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
49,1651664825904,04/05/2022 11:47:05,6405002,4,47,Strongly Agree,statements,65,A few times a year,A few times a year,59,Female,"Undergraduate degree (BSc, BA)",3,Leave,High time for British people to learn the skill rather than employe people outside.,Pro,7,PRO,387,148,For,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Baseline,0,NA
53,1651664844631,04/05/2022 11:47:24,6405002,4,51,Strongly Agree,statements,70,Rarely,Rarely,30,Female,A levels,2,Leave,ability to change British laws easier,Pro,7,PRO,416,148,For,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
57,1651664857459,04/05/2022 11:47:37,6405002,4,55,Strongly Agree,statements,63,Most months,Most weeks,61,Male,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,More freedom to govern ourselves,Pro,7,PRO,373,148,For,Agree,Disagree,Somewhat Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
58,1651664859573,04/05/2022 11:47:39,6405002,4,56,Strongly Agree,statements,69,Once or twice a year,Rarely,28,Female,"Undergraduate degree (BSc, BA)",2,Leave,Less money going into the EU,Pro,7,PRO,410,148,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Baseline,0,NA
59,1651664863646,04/05/2022 11:47:43,6405002,4,57,Strongly Agree,statements,63,Most months,Most weeks,61,Male,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,As a net contributor we should have more control over how we equalise the wealth of the UK,Pro,7,PRO,375,148,For,Agree,Disagree,Somewhat Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
60,1651664867281,04/05/2022 11:47:47,6405002,4,58,Neither Agree nor Disagree,statements,66,Never,Once or twice a year,50,Male,"Undergraduate degree (BSc, BA)",1,Leave,More Autonomy can be made,Pro,4,PRO,391,148,For,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
62,1651664874307,04/05/2022 11:47:54,6405002,4,60,Strongly Agree,statements,67,Rarely,A few times a year,33,Female,GCSEs,1,Leave,Take back control of the country without the EU making all the decisions,Pro,7,PRO,397,148,For,Neither Agree nor Disagree,Disagree,Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
